name,city,state,url,website,buy_link,phone,email,type,notes,source,source_url,prices
Kala Style,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/kala-style/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/kala-style/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/kala-style/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
Kaypark patterns,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/kaypark-patterns/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/kaypark-patterns/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/kaypark-patterns/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
KD dids Inc,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/kd-dids-inc/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/kd-dids-inc/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/kd-dids-inc/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
Kerrs Cotton / Mountain Dye Studio,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/kerrs-cotton-mountain-dye-studio/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/kerrs-cotton-mountain-dye-studio/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/kerrs-cotton-mountain-dye-studio/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
Kesselmn Trimmings Inc,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/kesselmn-trimmings-inc/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/kesselmn-trimmings-inc/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/kesselmn-trimmings-inc/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
"Kittae of NY, LLC",,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/kittae-of-ny-llc/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/kittae-of-ny-llc/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/kittae-of-ny-llc/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
Knit Illustrated Inc.,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/knit-illustrated-inc/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/knit-illustrated-inc/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/knit-illustrated-inc/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
Knit Resort,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/knit-resort/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/knit-resort/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/knit-resort/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
L & J Century Fashion Inc.,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/l-j-century-fashion-inc/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/l-j-century-fashion-inc/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/l-j-century-fashion-inc/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
L.A.Get Up,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/laget-up/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/laget-up/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/laget-up/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
L&cho studio,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/lcho-studio/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/lcho-studio/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/lcho-studio/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
LAB 26 APPAREL LLC,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/lab-26-apparel-llc/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/lab-26-apparel-llc/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/lab-26-apparel-llc/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
Labdip Inc.,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/labdip-inc/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/labdip-inc/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/labdip-inc/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
"Labels Inter-Global, Inc.",,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/labels-inter-global-inc/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/labels-inter-global-inc/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/labels-inter-global-inc/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
"Ladysmyth, Inc.",,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/ladysmyth-inc/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/ladysmyth-inc/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/ladysmyth-inc/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
Laguna Fabrics,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/laguna-fabrics/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/laguna-fabrics/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/laguna-fabrics/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
LAKNITSPRODUCTION,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/laknitsproduction/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/laknitsproduction/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/laknitsproduction/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
Lalaland Production and Design inc.,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/lalaland-production-and-design-inc/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/lalaland-production-and-design-inc/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/lalaland-production-and-design-inc/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
LC Apparel Consulting,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/lc-apparel-consulting/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/lc-apparel-consulting/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/lc-apparel-consulting/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
Le Studio Anthost,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/le-studio-anthost/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/le-studio-anthost/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/le-studio-anthost/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
"Leather, Suede, Skins, Inc",,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/leather-suede-skins-inc/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/leather-suede-skins-inc/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/leather-suede-skins-inc/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
Lefty Production Co.,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/lefty-production-co/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/lefty-production-co/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/lefty-production-co/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
Limitless MFG,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/limitless-mfg/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/limitless-mfg/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/limitless-mfg/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
Lindman New York: Custom Neck / Bow Ties,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/lindman-new-york-custom-neck-bow-ties/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/lindman-new-york-custom-neck-bow-ties/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/lindman-new-york-custom-neck-bow-ties/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
Loc Phanz,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/loc-phanz/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/loc-phanz/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/loc-phanz/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
Lowercase NYC,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/lowercase-nyc/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/lowercase-nyc/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/lowercase-nyc/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
LunchMoney Los Angeles,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/lunchmoney-los-angeles/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/lunchmoney-los-angeles/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/lunchmoney-los-angeles/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
LUZ STUDIO,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/luz-studio/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/luz-studio/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/luz-studio/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
LVE Digital Printing,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/lve-digital-printing/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/lve-digital-printing/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/lve-digital-printing/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
LW Pearl,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/lw-pearl/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/lw-pearl/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/lw-pearl/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
Lynda Studio Inc.,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/lynda-studio-inc/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/lynda-studio-inc/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/lynda-studio-inc/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
M. & S. Schmalberg Flowers Inc.,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/m-s-schmalberg-flowers-inc/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/m-s-schmalberg-flowers-inc/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/m-s-schmalberg-flowers-inc/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
"Mac M Cutting, Inc.",,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/mac-m-cutting-inc/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/mac-m-cutting-inc/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/mac-m-cutting-inc/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
MADE Apparel Services,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/made-apparel-services/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/made-apparel-services/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/made-apparel-services/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
Made X Hudson Inc.,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/made-x-hudson-inc/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/made-x-hudson-inc/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/made-x-hudson-inc/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
MANE Enterprises,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/mane-enterprises/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/mane-enterprises/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/mane-enterprises/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
Manhattan Rhinestone,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/manhattan-rhinestone/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/manhattan-rhinestone/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/manhattan-rhinestone/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
Mark D.A.,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/mark-da/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/mark-da/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/mark-da/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
Martin Greenfield Clothiers,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/martin-greenfield-clothiers/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/martin-greenfield-clothiers/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/martin-greenfield-clothiers/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
Mascorro Leather,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/mascorro-leather/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/mascorro-leather/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/mascorro-leather/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
MASSING,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/massing/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/massing/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/massing/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
Mc Fashion Design LLC,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/mc-fashion-design-llc/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/mc-fashion-design-llc/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/mc-fashion-design-llc/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
MCM Enterprise,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/mcm-enterprise/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/mcm-enterprise/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/mcm-enterprise/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
Mei Zou Pattern Studio,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/mei-zou-pattern-studio/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/mei-zou-pattern-studio/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/mei-zou-pattern-studio/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
"Metro Dyeing, LLC",,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/metro-dyeing-llc/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/metro-dyeing-llc/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/metro-dyeing-llc/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
Metro Fashion & Fitting Corp,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/metro-fashion-fitting-corp/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/metro-fashion-fitting-corp/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/metro-fashion-fitting-corp/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
Mias Fashion,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/mias-fashion/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/mias-fashion/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/mias-fashion/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
Michael Calderone Inc.,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/michael-calderone-inc/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/michael-calderone-inc/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/michael-calderone-inc/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
Michael Stuart Embroidery,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/michael-stuart-embroidery/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/michael-stuart-embroidery/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/michael-stuart-embroidery/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
Michail Sykianakis,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/michail-sykianakis/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/michail-sykianakis/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/michail-sykianakis/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
Micheal of L.A.,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/micheal-of-la/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/micheal-of-la/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/micheal-of-la/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
Midtown Paper,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/midtown-paper/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/midtown-paper/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/midtown-paper/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
Mile One,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/mile-one/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/mile-one/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/mile-one/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
MINT COLLABORATIVE INC,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/mint-collaborative-inc/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/mint-collaborative-inc/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/mint-collaborative-inc/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
Miva USA Corp,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/miva-usa-corp/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/miva-usa-corp/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/miva-usa-corp/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
"MK Cutting, Inc.",,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/mk-cutting-inc/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/mk-cutting-inc/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/mk-cutting-inc/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
MOA USA Inc.,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/moa-usa-inc/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/moa-usa-inc/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/moa-usa-inc/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
Mola Inc.,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/mola-inc/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/mola-inc/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/mola-inc/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
N.A.T. Leathers,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/nat-leathers/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/nat-leathers/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/nat-leathers/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
Nana Atelier,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/nana-atelier/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/nana-atelier/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/nana-atelier/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
National Textile Industries,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/national-textile-industries/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/national-textile-industries/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/national-textile-industries/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
New York Binding Co. Inc.,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/new-york-binding-co-inc/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/new-york-binding-co-inc/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/new-york-binding-co-inc/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
New York Embroidery Studio,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/new-york-embroidery-studio/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/new-york-embroidery-studio/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/new-york-embroidery-studio/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
Nicolas Caito Atelier,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/nicolas-caito-atelier/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/nicolas-caito-atelier/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/nicolas-caito-atelier/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
No Limit Embroidery,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/no-limit-embroidery/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/no-limit-embroidery/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/no-limit-embroidery/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
"Noble and Ready, LLC",,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/noble-and-ready-llc/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/noble-and-ready-llc/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/noble-and-ready-llc/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
Northeast Apparel Consulting Services,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/northeast-apparel-consulting-services/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/northeast-apparel-consulting-services/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/northeast-apparel-consulting-services/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
Not Just Lace Inc,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/not-just-lace-inc/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/not-just-lace-inc/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/not-just-lace-inc/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
NUUM Agency,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/nuum-agency/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/nuum-agency/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/nuum-agency/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
"NY Fashion LAB, INC",,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/ny-fashion-lab-inc/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/ny-fashion-lab-inc/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/ny-fashion-lab-inc/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
NY Lapidary Service Inc.,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/ny-lapidary-service-inc/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/ny-lapidary-service-inc/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/ny-lapidary-service-inc/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
NYC FACTORY INC,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/nyc-factory-inc/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/nyc-factory-inc/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/nyc-factory-inc/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
On9thst,,,https://cfda.com/resources/supply-chain-manufacturing/production-directory/on9thst/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/on9thst/,https://cfda.com/resources/supply-chain-manufacturing/production-directory/on9thst/,,,cut_and_sew,CFDA Production Directory,CFDA,https://cfda.com/resources/supply-chain-manufacturing/production-directory/,Contact for quote
